ECG-mV,EMG-mV,foot GSR-mV,hand GSR-mV,HR-bpm,RESP-mV,Stress
-0.102,0.057,11.99,5.101,60.0,36.66,1.0
0.268,0.1035,11.99,5.101,60.0,36.81,1.0
-0.051,0.057,11.987,5.101,60.0,36.97,1.0
0.039,0.0465,11.987,5.101,60.0,37.15,1.0
0.215,0.06225,11.986,5.101,60.0,37.31,1.0
0.0,0.07775,11.985,5.101,60.0,37.46,1.0
-0.071,0.057,11.983,5.101,65.0,37.61,1.0
-0.056,0.0465,11.982,5.101,65.0,37.73,1.0
-0.06,0.0465,11.982,5.101,65.0,37.8,1.0
-0.08,0.05175,11.981,5.1,65.0,37.79,1.0
-0.08599999999999998,0.05175,11.978,5.1,65.0,37.67,1.0
-0.08899999999999998,0.057,11.977,5.099,65.0,37.66,1.0
-0.042,0.0465,11.977,5.099,65.0,37.56,1.0
-0.08,0.05175,11.977,5.099,65.0,37.43,1.0
0.345,0.07775,11.977,5.1,65.0,37.26,1.0
-0.124,0.06225,11.975,5.099,65.0,37.06,1.0
0.015,0.03625,11.975,5.099,65.0,36.88,1.0
0.188,0.03625,11.975,5.099,65.0,36.7,1.0
0.236,0.0465,11.972,5.099,65.0,36.55,1.0
-0.018,0.0415,11.972,5.099,65.0,36.41,1.0
-0.047,0.0465,11.97,5.099,69.0,36.25,1.0
-0.033,0.0465,11.97,5.099,69.0,36.07,1.0
-0.052,0.0415,11.967,5.099,69.0,35.78,1.0
-0.067,0.0415,11.967,5.099,69.0,35.53,1.0
-0.069,0.03625,11.965,5.099,69.0,35.37,1.0
-0.068,0.0465,11.965,5.099,69.0,35.22,1.0
-0.015,0.06725,11.962,5.097,69.0,35.11,1.0
-0.065,0.06725,11.962,5.096,69.0,34.97,1.0
0.349,0.10875,11.962,5.096,69.0,34.84,1.0
-0.091,0.06725,11.96,5.096,69.0,34.74,1.0
0.032,0.0415,11.96,5.096,69.0,34.66,1.0
0.211,0.0465,11.958,5.097,69.0,34.61,1.0
0.237,0.0415,11.957,5.096,69.0,34.58,1.0
-0.018,0.05175,11.957,5.096,69.0,34.57,1.0
-0.047,0.06225,11.957,5.096,67.0,34.54,1.0
-0.036,0.057,11.955,5.096,67.0,34.48,1.0
-0.059,0.057,11.955,5.096,67.0,34.33,1.0
-0.076,0.0465,11.955,5.095,67.0,34.23,1.0
-0.081,0.0415,11.953,5.095,67.0,34.2,1.0
-0.081,0.05175,11.951,5.094,67.0,34.19,1.0
-0.081,0.03625,11.95,5.095,67.0,34.22,1.0
-0.026,0.06225,11.95,5.094,67.0,34.21,1.0
-0.08999999999999998,0.0415,11.947,5.094,67.0,34.21,1.0
0.273,0.057,11.946,5.094,67.0,34.2,1.0
-0.05,0.0465,11.945,5.094,67.0,34.21,1.0
0.037,0.0415,11.945,5.094,67.0,34.22,1.0
0.232,0.05175,11.943,5.094,67.0,34.23,1.0
0.17,0.05175,11.942,5.095,67.0,34.24,1.0
-0.046,0.05175,11.94,5.094,67.0,34.27,1.0
-0.052,0.057,11.938,5.094,62.0,34.27,1.0
-0.05,0.0465,11.937,5.094,62.0,34.23,1.0
-0.07499999999999998,0.0465,11.936,5.094,62.0,34.09,1.0
-0.08999999999999998,0.0465,11.935,5.094,62.0,34.05,1.0
-0.096,0.03625,11.933,5.094,62.0,34.06,1.0
-0.098,0.05175,11.932,5.094,62.0,34.12,1.0
-0.097,0.05175,11.932,5.092,62.0,34.2,1.0
-0.043,0.05175,11.93,5.092,62.0,34.31,1.0
-0.105,0.0415,11.93,5.092,62.0,34.43,1.0
0.269,0.09325000000000001,11.93,5.092,62.0,34.58,1.0
-0.07399999999999998,0.06725,11.93,5.092,62.0,34.74,1.0
0.015,0.03625,11.928,5.091,62.0,34.93,1.0
0.196,0.05175,11.925,5.092,62.0,35.12,1.0
0.15,0.057,11.925,5.091,62.0,35.32,1.0
-0.064,0.06225,11.923,5.091,62.0,35.53,1.0
-0.071,0.06225,11.922,5.091,62.0,35.72,1.0
-0.07,0.06225,11.92,5.091,62.0,35.87,1.0
-0.096,0.06725,11.92,5.091,62.0,35.94,1.0
-0.108,0.057,11.919,5.091,62.0,36.07,1.0
-0.113,0.05175,11.918,5.091,62.0,36.26,1.0
-0.115,0.06225,11.915,5.091,62.0,36.47,1.0
-0.08599999999999998,0.0465,11.915,5.091,62.0,36.67,1.0
-0.092,0.0465,11.913,5.091,62.0,36.86,1.0
0.153,0.0415,11.913,5.091,62.0,37.01,1.0
-0.011,0.07249999999999998,11.911,5.09,62.0,37.18,1.0
-0.036,0.03625,11.91,5.091,62.0,37.37,1.0
0.092,0.0415,11.909,5.091,62.0,37.58,1.0
0.216,0.0465,11.906,5.091,62.0,37.79,1.0
-0.038,0.057,11.905,5.089,62.0,38.02,1.0
-0.07399999999999998,0.06225,11.905,5.09,64.0,38.23,1.0
-0.065,0.06225,11.903,5.089,64.0,38.38,1.0
-0.083,0.07249999999999998,11.903,5.09,64.0,38.41,1.0
-0.097,0.026,11.901,5.089,64.0,38.29,1.0
-0.099,0.057,11.896,5.089,64.0,38.03,1.0
-0.08899999999999998,0.05175,11.896,5.089,64.0,38.01,1.0
-0.053,0.03625,11.895,5.089,64.0,37.83,1.0
-0.078,0.05175,11.894,5.089,64.0,37.59,1.0
0.241,0.06725,11.893,5.089,64.0,37.29,1.0
-0.04,0.0465,11.893,5.089,64.0,36.95,1.0
0.061,0.0415,11.891,5.089,64.0,36.74,1.0
0.249,0.0465,11.89,5.089,64.0,36.7,1.0
0.078,0.057,11.89,5.089,64.0,36.53,1.0
-0.07,0.05175,11.889,5.089,70.0,36.25,1.0
-0.061,0.057,11.888,5.089,70.0,36.05,1.0
-0.064,0.08275,11.888,5.089,70.0,35.88,1.0
-0.08899999999999998,0.057,11.888,5.087,70.0,35.68,1.0
-0.096,0.0465,11.885,5.086,70.0,35.72,1.0
-0.081,0.057,11.886,5.086,70.0,35.97,1.0
-0.061,0.0465,11.885,5.086,70.0,36.26,1.0
-0.038,0.05175,11.885,5.087,70.0,36.34,1.0
0.183,0.08275,11.884,5.086,70.0,36.48,1.0
-0.044,0.06225,11.883,5.086,70.0,36.7,1.0
0.066,0.031,11.883,5.086,70.0,36.79,1.0
0.247,0.0415,11.88,5.086,70.0,36.85,1.0
0.049,0.0465,11.88,5.086,70.0,36.85,1.0
-0.076,0.0415,11.88,5.086,72.0,36.82,1.0
-0.065,0.057,11.878,5.086,72.0,36.66,1.0
-0.072,0.0415,11.878,5.086,72.0,36.45,1.0
-0.096,0.0465,11.878,5.086,72.0,36.24,1.0
-0.106,0.0415,11.878,5.086,72.0,36.19,1.0
-0.06,0.06225,11.876,5.086,72.0,36.23,1.0
-0.112,0.0415,11.875,5.086,72.0,36.29,1.0
0.302,0.07775,11.875,5.086,72.0,36.4,1.0
-0.141,0.06725,11.874,5.086,72.0,36.57,1.0
-0.017,0.05175,11.874,5.086,72.0,36.74,1.0
0.149,0.0415,11.875,5.086,74.0,36.97,1.0
0.177,0.07249999999999998,11.875,5.086,74.0,37.16,1.0
-0.069,0.057,11.875,5.086,74.0,37.39,1.0
-0.098,0.0465,11.875,5.085,74.0,37.57,1.0
-0.085,0.07249999999999998,11.875,5.086,74.0,37.74,1.0
-0.108,0.0465,11.874,5.086,74.0,37.81,1.0
-0.102,0.03625,11.874,5.085,74.0,37.94,1.0
-0.066,0.05175,11.875,5.086,74.0,38.24,1.0
-0.047,0.06225,11.875,5.085,74.0,38.44,1.0
0.12,0.11925,11.878,5.086,74.0,38.57,1.0
-0.078,0.05175,11.879,5.086,74.0,38.71,1.0
0.046,0.0415,11.88,5.086,74.0,38.91,1.0
0.201,0.0415,11.881,5.085,80.0,39.08,1.0
-0.003,0.057,11.884,5.085,80.0,39.18,1.0
-0.099,0.35225,11.885,5.086,80.0,39.23,1.0
-0.083,0.41425,11.886,5.085,80.0,39.14,1.0
-0.105,0.2435,11.888,5.084,80.0,38.86,1.0
-0.117,0.145,11.888,5.084,80.0,38.49,1.0
-0.057,0.15025,11.89,5.084,80.0,38.31,1.0
-0.115,0.05175,11.89,5.084,80.0,38.16,1.0
0.3,0.1035,11.89,5.085,80.0,38.0,1.0
-0.194,0.08275,11.893,5.084,80.0,37.67,1.0
-0.05,0.05175,11.894,5.084,80.0,37.44,1.0
0.121,0.08275,11.895,5.084,80.0,37.35,1.0
0.192,0.07249999999999998,11.895,5.084,80.0,37.17,1.0
-0.079,0.07775,11.895,5.084,80.0,37.05,1.0
-0.132,0.0415,11.895,5.084,80.0,36.9,1.0
-0.126,0.057,11.895,5.084,80.0,36.68,1.0
-0.145,0.07249999999999998,11.893,5.084,80.0,36.36,1.0
-0.154,0.07249999999999998,11.893,5.084,80.0,36.2,1.0
-0.153,0.07249999999999998,11.893,5.084,80.0,35.93,1.0
-0.159,0.03625,11.893,5.084,80.0,35.39,1.0
-0.153,0.057,11.89,5.084,80.0,35.0,1.0
-0.092,0.0415,11.89,5.084,80.0,34.73,1.0
-0.147,0.0415,11.888,5.084,80.0,34.57,1.0
0.245,0.07775,11.888,5.084,80.0,34.44,1.0
-0.098,0.06225,11.888,5.084,80.0,34.3,1.0
-0.012,0.0465,11.888,5.084,80.0,34.26,1.0
0.194,0.03625,11.885,5.084,63.0,34.25,1.0
0.139,0.0465,11.884,5.082,63.0,34.22,1.0
-0.077,0.0465,11.881,5.084,63.0,34.24,1.0
-0.079,0.03625,11.88,5.084,63.0,34.24,1.0
-0.078,0.07249999999999998,11.878,5.082,63.0,34.19,1.0
-0.1,0.05175,11.876,5.081,63.0,34.02,1.0
-0.11,0.057,11.875,5.081,63.0,33.97,1.0
-0.112,0.031,11.875,5.081,63.0,33.96,1.0
-0.109,0.0415,11.875,5.081,63.0,33.98,1.0
-0.059,0.0415,11.873,5.081,63.0,33.94,1.0
-0.099,0.03625,11.873,5.081,63.0,33.91,1.0
0.329,0.07775,11.871,5.081,63.0,33.89,1.0
-0.153,0.05175,11.87,5.081,63.0,33.88,1.0
-0.01,0.0415,11.868,5.081,63.0,33.88,1.0
0.158,0.057,11.868,5.081,63.0,33.88,1.0
0.222,0.05175,11.865,5.081,63.0,33.9,1.0
-0.033,0.0465,11.864,5.081,63.0,33.97,1.0
-0.072,0.06725,11.863,5.081,65.0,34.1,1.0
-0.062,0.0465,11.861,5.081,65.0,34.33,1.0
-0.081,0.05175,11.86,5.081,65.0,34.4,1.0
-0.095,0.05175,11.859,5.081,65.0,34.53,1.0
-0.094,0.06725,11.858,5.081,65.0,34.75,1.0
-0.092,0.05175,11.856,5.079,65.0,35.01,1.0
-0.08699999999999998,0.05175,11.855,5.08,65.0,35.25,1.0
-0.032,0.05175,11.853,5.079,65.0,35.46,1.0
-0.081,0.0465,11.85,5.079,65.0,35.67,1.0
0.322,0.06725,11.849,5.079,65.0,35.9,1.0
-0.072,0.05175,11.848,5.079,65.0,36.13,1.0
0.036,0.05175,11.846,5.079,65.0,36.37,1.0
0.207,0.05175,11.845,5.079,65.0,36.56,1.0
0.199,0.0415,11.844,5.079,65.0,36.78,1.0
-0.026,0.05175,11.843,5.079,65.0,37.04,1.0
-0.037,0.0465,11.843,5.079,62.0,37.26,1.0
-0.036,0.03625,11.841,5.079,62.0,37.42,1.0
-0.057,0.0415,11.84,5.077,62.0,37.52,1.0
-0.068,0.057,11.838,5.077,62.0,37.65,1.0
-0.069,0.03625,11.836,5.076,62.0,37.84,1.0
-0.043,0.03625,11.835,5.076,62.0,38.02,1.0
-0.033,0.07249999999999998,11.835,5.076,62.0,38.16,1.0
0.091,0.07775,11.833,5.076,62.0,38.23,1.0
0.156,0.10875,11.832,5.076,62.0,38.22,1.0
0.017,0.06725,11.829,5.076,62.0,38.16,1.0
0.142,0.03625,11.828,5.076,62.0,38.11,1.0
0.289,0.0415,11.828,5.076,62.0,38.03,1.0
0.072,0.057,11.826,5.075,62.0,37.91,1.0
-0.019,0.0465,11.824,5.076,69.0,37.78,1.0
-0.006,0.0465,11.823,5.076,69.0,37.62,1.0
-0.022,0.0415,11.821,5.074,69.0,37.37,1.0
-0.041,0.057,11.819,5.075,69.0,37.09,1.0
-0.046,0.0415,11.818,5.074,69.0,36.84,1.0
-0.049,0.05175,11.817,5.074,69.0,36.65,1.0
0.0,0.05175,11.816,5.074,69.0,36.48,1.0
-0.057,0.06725,11.816,5.074,69.0,36.31,1.0
0.356,0.10875,11.814,5.074,69.0,36.09,1.0
-0.069,0.057,11.813,5.074,69.0,35.89,1.0
0.045,0.03625,11.813,5.074,69.0,35.7,1.0
0.228,0.0415,11.813,5.074,69.0,35.52,1.0
0.227,0.057,11.811,5.074,69.0,35.36,1.0
-0.023,0.031,11.811,5.072,69.0,35.23,1.0
-0.042,0.0465,11.811,5.074,68.0,35.08,1.0
-0.035,0.05175,11.811,5.072,68.0,34.94,1.0
-0.061,0.0415,11.808,5.071,68.0,34.67,1.0
-0.078,0.03625,11.807,5.071,68.0,34.5,1.0
-0.084,0.0465,11.806,5.071,68.0,34.42,1.0
-0.049,0.0415,11.804,5.071,68.0,34.39,1.0
-0.051,0.0415,11.802,5.071,68.0,34.37,1.0
-0.09300000000000001,0.05175,11.801,5.071,68.0,34.34,1.0
0.261,0.08275,11.801,5.071,68.0,34.31,1.0
-0.041,0.0465,11.798,5.071,68.0,34.27,1.0
0.048,0.05175,11.796,5.07,68.0,34.27,1.0
0.249,0.057,11.796,5.07,68.0,34.27,1.0
0.129,0.03625,11.793,5.071,68.0,34.28,1.0
-0.057,0.03625,11.793,5.069,67.0,34.3,1.0
-0.059,0.0415,11.793,5.069,67.0,34.3,1.0
-0.062,0.0415,11.792,5.069,67.0,34.24,1.0
-0.077,0.0465,11.791,5.069,67.0,34.11,1.0
-0.085,0.05175,11.791,5.069,67.0,34.05,1.0
-0.085,0.0415,11.791,5.069,67.0,34.05,1.0
-0.058,0.05175,11.787,5.069,67.0,34.09,1.0
-0.048,0.0415,11.787,5.067,67.0,34.1,1.0
0.06,0.03625,11.784,5.069,67.0,34.1,1.0
0.129,0.06725,11.783,5.066,67.0,34.09,1.0
-0.015,0.06225,11.783,5.066,67.0,34.09,1.0
0.104,0.0415,11.783,5.066,67.0,34.1,1.0
0.271,0.03625,11.783,5.066,67.0,34.11,1.0
0.054,0.03625,11.782,5.066,67.0,34.16,1.0
-0.055,0.06225,11.781,5.066,67.0,34.21,1.0
-0.044,0.0465,11.779,5.066,67.0,34.27,1.0
-0.063,0.0415,11.778,5.066,67.0,34.26,1.0
-0.084,0.06225,11.778,5.066,67.0,34.24,1.0
-0.08999999999999998,0.03625,11.777,5.066,67.0,34.34,1.0
-0.092,0.0415,11.776,5.066,67.0,34.49,1.0
-0.043,0.057,11.773,5.066,67.0,34.68,1.0
-0.096,0.06225,11.773,5.064,67.0,34.85,1.0
0.286,0.07249999999999998,11.771,5.064,67.0,35.01,1.0
-0.103,0.0465,11.771,5.064,67.0,35.16,1.0
0.008,0.05175,11.768,5.064,67.0,35.35,1.0
0.173,0.0465,11.767,5.064,67.0,35.54,1.0
0.167,0.0465,11.766,5.064,67.0,35.75,1.0
-0.056,0.0415,11.763,5.064,67.0,35.96,1.0
-0.068,0.057,11.762,5.064,68.0,36.14,1.0
-0.071,0.03625,11.761,5.064,68.0,36.28,1.0
-0.096,0.07249999999999998,11.759,5.064,68.0,36.32,1.0
-0.111,0.05175,11.758,5.064,68.0,36.4,1.0
-0.112,0.06225,11.757,5.062,68.0,36.53,1.0
-0.059,0.0465,11.756,5.062,68.0,36.68,1.0
-0.116,0.03625,11.753,5.061,68.0,36.83,1.0
0.264,0.057,11.752,5.062,68.0,36.93,1.0
-0.08799999999999998,0.03625,11.751,5.061,68.0,37.02,1.0
0.018,0.05175,11.751,5.061,68.0,37.08,1.0
0.191,0.03625,11.751,5.061,68.0,37.1,1.0
0.137,0.05175,11.751,5.061,68.0,37.07,1.0
-0.06,0.0465,11.751,5.061,72.0,37.0,1.0
-0.059,0.0415,11.748,5.061,72.0,36.87,1.0
-0.062,0.0465,11.748,5.061,72.0,36.69,1.0
-0.08799999999999998,0.05175,11.748,5.061,72.0,36.4,1.0
-0.1,0.0465,11.748,5.06,72.0,36.17,1.0
-0.104,0.05175,11.746,5.06,72.0,36.0,1.0
-0.056,0.07775,11.745,5.059,72.0,35.87,1.0
-0.104,0.05175,11.744,5.059,72.0,35.74,1.0
0.316,0.12425,11.742,5.059,72.0,35.59,1.0
-0.15,0.08275,11.741,5.059,72.0,35.44,1.0
-0.013,0.0415,11.739,5.059,72.0,35.3,1.0
0.158,0.06725,11.739,5.059,72.0,35.18,1.0
0.199,0.03625,11.737,5.059,72.0,35.08,1.0
-0.057,0.0415,11.736,5.059,72.0,35.01,1.0
-0.08599999999999998,0.0465,11.736,5.059,70.0,34.92,1.0
-0.07399999999999998,0.05175,11.734,5.059,70.0,34.82,1.0
-0.097,0.031,11.731,5.059,70.0,34.6,1.0
-0.112,0.0415,11.731,5.059,70.0,34.45,1.0
-0.113,0.031,11.729,5.059,70.0,34.38,1.0
-0.113,0.0415,11.729,5.056,70.0,34.35,1.0
-0.063,0.0415,11.727,5.056,70.0,34.33,1.0
-0.104,0.0415,11.726,5.056,70.0,34.3,1.0
0.317,0.07249999999999998,11.726,5.056,70.0,34.27,1.0
-0.161,0.06225,11.726,5.056,70.0,34.24,1.0
-0.017,0.03625,11.726,5.056,70.0,34.21,1.0
0.146,0.0415,11.725,5.056,66.0,34.21,1.0
0.223,0.0415,11.724,5.055,66.0,34.21,1.0
-0.036,0.03625,11.724,5.056,66.0,34.22,1.0
-0.079,0.0465,11.721,5.056,66.0,34.24,1.0
-0.065,0.03625,11.721,5.055,66.0,34.23,1.0
-0.084,0.057,11.721,5.055,66.0,34.1,1.0
-0.1,0.05175,11.719,5.054,66.0,34.0,1.0
-0.104,0.0465,11.719,5.054,66.0,33.98,1.0
-0.105,0.03625,11.717,5.054,66.0,33.99,1.0
-0.101,0.026,11.716,5.054,66.0,34.03,1.0
-0.066,0.05175,11.714,5.054,66.0,34.04,1.0
-0.07,0.06225,11.712,5.054,66.0,34.04,1.0
0.146,0.07249999999999998,11.711,5.054,66.0,34.03,1.0
0.018,0.08799999999999998,11.709,5.054,66.0,34.03,1.0
-0.021,0.06225,11.709,5.054,66.0,34.05,1.0
0.108,0.05175,11.706,5.054,66.0,34.06,1.0
0.26,0.057,11.706,5.054,66.0,34.08,1.0
0.024,0.057,11.706,5.054,66.0,34.11,1.0
-0.067,0.0465,11.706,5.054,60.0,34.14,1.0
-0.052,0.0415,11.704,5.052,60.0,34.14,1.0
-0.065,0.03625,11.704,5.052,60.0,34.04,1.0
-0.08599999999999998,0.05175,11.702,5.051,60.0,33.94,1.0
-0.092,0.0465,11.7,5.051,60.0,33.92,1.0
-0.09300000000000001,0.06725,11.699,5.051,60.0,33.93,1.0
-0.092,0.0415,11.697,5.051,60.0,33.97,1.0
-0.08899999999999998,0.0465,11.696,5.051,60.0,34.0,1.0
-0.04,0.0465,11.696,5.051,60.0,34.01,1.0
-0.082,0.05175,11.696,5.051,60.0,34.02,1.0
0.329,0.05175,11.695,5.051,60.0,34.04,1.0
-0.131,0.07249999999999998,11.694,5.051,60.0,34.08,1.0
0.002,0.0465,11.691,5.051,60.0,34.14,1.0
0.161,0.0465,11.691,5.05,60.0,34.22,1.0
0.224,0.0415,11.689,5.051,60.0,34.31,1.0
-0.028,0.03625,11.689,5.051,60.0,34.44,1.0
-0.067,0.05175,11.686,5.05,59.0,34.55,1.0
-0.054,0.057,11.686,5.051,59.0,34.66,1.0
-0.07499999999999998,0.03625,11.684,5.05,59.0,34.66,1.0
-0.091,0.0465,11.682,5.049,59.0,34.71,1.0
-0.095,0.0465,11.681,5.049,59.0,34.85,1.0
-0.094,0.0415,11.679,5.049,59.0,35.0,1.0
-0.09300000000000001,0.0465,11.679,5.049,59.0,35.17,1.0
-0.072,0.0415,11.679,5.049,59.0,35.32,1.0
-0.062,0.0465,11.676,5.049,59.0,35.47,1.0
0.023,0.0465,11.676,5.049,59.0,35.61,1.0
0.141,0.08275,11.676,5.049,59.0,35.76,1.0
-0.027,0.05175,11.674,5.049,59.0,35.93,1.0
0.085,0.06225,11.674,5.049,59.0,36.12,1.0
0.243,0.05175,11.674,5.049,59.0,36.28,1.0
0.037,0.0465,11.671,5.047,59.0,36.45,1.0
-0.07399999999999998,0.0465,11.671,5.047,60.0,36.61,1.0
-0.057,0.03625,11.671,5.047,60.0,36.73,1.0
-0.071,0.0415,11.67,5.049,60.0,36.77,1.0
-0.08999999999999998,0.0415,11.669,5.049,60.0,36.77,1.0
-0.095,0.031,11.669,5.046,60.0,36.8,1.0
-0.094,0.0415,11.667,5.046,60.0,36.79,1.0
-0.091,0.03625,11.666,5.046,60.0,36.74,1.0
-0.055,0.0465,11.666,5.046,60.0,36.64,1.0
-0.061,0.0465,11.666,5.046,60.0,36.5,1.0
0.179,0.09325000000000001,11.666,5.046,60.0,36.32,1.0
0.03,0.09325000000000001,11.665,5.046,60.0,36.15,1.0
-0.002,0.05175,11.664,5.046,60.0,36.01,1.0
0.129,0.0415,11.664,5.046,60.0,35.87,1.0
0.28,0.0465,11.662,5.045,60.0,35.75,1.0
0.034,0.03625,11.661,5.045,60.0,35.63,1.0
-0.055,0.03625,11.661,5.045,62.0,35.54,1.0
-0.039,0.03625,11.661,5.046,62.0,35.43,1.0
-0.051,0.05175,11.659,5.044,62.0,35.21,1.0
-0.07,0.03625,11.659,5.045,62.0,34.99,1.0
-0.076,0.06725,11.657,5.044,62.0,34.86,1.0
-0.07499999999999998,0.06225,11.654,5.044,62.0,34.77,1.0
-0.07299999999999998,0.05175,11.654,5.044,62.0,34.73,1.0
-0.062,0.05175,11.652,5.044,62.0,34.66,1.0
-0.017,0.0415,11.65,5.044,62.0,34.59,1.0
-0.06,0.05175,11.649,5.044,62.0,34.51,1.0
0.279,0.1035,11.649,5.044,62.0,34.44,1.0
-0.011,0.0415,11.647,5.044,62.0,34.41,1.0
0.081,0.0465,11.647,5.044,62.0,34.38,1.0
0.28,0.057,11.647,5.044,62.0,34.36,1.0
0.146,0.05175,11.647,5.042,62.0,34.36,1.0
-0.033,0.0465,11.647,5.041,62.0,34.36,1.0
-0.028,0.0465,11.647,5.041,60.0,34.34,1.0
-0.029,0.0465,11.647,5.042,60.0,34.26,1.0
-0.053,0.0415,11.647,5.041,60.0,34.12,1.0
-0.063,0.0415,11.647,5.041,60.0,34.05,1.0
-0.065,0.07249999999999998,11.644,5.041,60.0,34.04,1.0
-0.064,0.0985,11.644,5.041,60.0,34.06,1.0
-0.062,0.06725,11.644,5.041,60.0,34.07,1.0
-0.01,0.0415,11.643,5.041,60.0,34.07,1.0
-0.06,0.0465,11.644,5.041,60.0,34.07,1.0
0.332,0.06725,11.642,5.041,60.0,34.07,1.0
-0.069,0.08799999999999998,11.642,5.041,60.0,34.09,1.0
0.043,0.11925,11.642,5.041,60.0,34.11,1.0
0.222,0.0465,11.64,5.04,60.0,34.14,1.0
0.245,0.06725,11.639,5.041,60.0,34.15,1.0
-0.003,0.0415,11.638,5.039,60.0,34.18,1.0
-0.025,0.057,11.637,5.039,60.0,34.18,1.0
-0.025,0.05175,11.635,5.039,60.0,34.17,1.0
-0.045,0.0465,11.634,5.039,60.0,34.05,1.0
-0.06,0.0465,11.634,5.039,60.0,33.98,1.0
-0.066,0.03625,11.632,5.039,60.0,33.96,1.0
-0.066,0.0415,11.63,5.039,60.0,34.02,1.0
-0.066,0.03625,11.629,5.039,60.0,34.03,1.0
-0.032,0.03625,11.629,5.039,60.0,34.04,1.0
-0.038,0.03625,11.629,5.039,60.0,34.04,1.0
0.199,0.07249999999999998,11.627,5.039,60.0,34.03,1.0
0.028,0.08275,11.627,5.039,60.0,34.03,1.0
0.008,0.0465,11.627,5.039,60.0,34.05,1.0
0.137,0.057,11.627,5.039,60.0,34.06,1.0
0.29,0.03625,11.624,5.039,60.0,34.09,1.0
0.056,0.0415,11.624,5.039,60.0,34.12,1.0
-0.04,0.0465,11.622,5.037,60.0,34.16,1.0
-0.031,0.03625,11.622,5.037,60.0,34.17,1.0
-0.048,0.06225,11.619,5.038,60.0,34.09,1.0
-0.072,0.05175,11.617,5.037,60.0,34.03,1.0
-0.081,0.05175,11.615,5.037,60.0,34.05,1.0
-0.084,0.0465,11.614,5.037,60.0,34.12,1.0
-0.085,0.031,11.612,5.037,60.0,34.23,1.0
-0.057,0.0415,11.612,5.037,60.0,34.32,1.0
-0.06,0.06225,11.61,5.037,60.0,34.41,1.0
0.147,0.06725,11.61,5.037,60.0,34.52,1.0
0.032,0.1035,11.609,5.037,60.0,34.64,1.0
-0.02,0.057,11.609,5.037,60.0,34.8,1.0
0.101,0.0415,11.607,5.037,60.0,34.96,1.0
0.245,0.0415,11.607,5.037,60.0,35.13,1.0
0.019,0.05175,11.607,5.037,60.0,35.31,1.0
-0.076,0.0465,11.604,5.037,62.0,35.49,1.0
-0.067,0.0415,11.602,5.037,62.0,35.66,1.0
-0.08699999999999998,0.0465,11.602,5.035,62.0,35.74,1.0
-0.108,0.0415,11.6,5.035,62.0,35.8,1.0
-0.117,0.057,11.599,5.035,62.0,35.94,1.0
-0.118,0.057,11.599,5.034,62.0,36.11,1.0
-0.078,0.0415,11.599,5.034,62.0,36.29,1.0
-0.111,0.0415,11.599,5.034,62.0,36.43,1.0
0.284,0.09325000000000001,11.599,5.034,62.0,36.56,1.0
-0.15,0.06725,11.598,5.034,62.0,36.78,1.0
-0.031,0.057,11.598,5.034,62.0,36.79,1.0
0.119,0.031,11.597,5.034,67.0,36.91,1.0
0.189,0.05175,11.597,5.034,67.0,37.05,1.0
-0.062,0.0415,11.597,5.034,67.0,37.18,1.0
-0.08599999999999998,0.0415,11.597,5.034,67.0,37.27,1.0
-0.078,0.057,11.597,5.034,67.0,37.27,1.0
-0.1,0.0415,11.597,5.034,67.0,37.13,1.0
-0.115,0.057,11.594,5.034,67.0,36.94,1.0
-0.119,0.03625,11.592,5.034,67.0,36.63,1.0
-0.077,0.03625,11.592,5.033,67.0,36.61,1.0
-0.108,0.0465,11.589,5.032,67.0,36.43,1.0
0.3,0.07775,11.589,5.032,67.0,36.25,1.0
-0.155,0.07775,11.588,5.032,67.0,36.05,1.0
-0.032,0.0415,11.587,5.032,67.0,35.87,1.0
0.125,0.0415,11.587,5.032,70.0,35.69,1.0
0.226,0.0465,11.585,5.032,70.0,35.56,1.0
-0.04,0.0465,11.583,5.032,70.0,35.45,1.0
-0.096,0.05175,11.582,5.032,70.0,35.34,1.0
-0.078,0.031,11.582,5.032,70.0,35.21,1.0
-0.095,0.06225,11.579,5.032,70.0,34.96,1.0
-0.112,0.05175,11.579,5.032,70.0,34.74,1.0
-0.116,0.0415,11.579,5.032,70.0,34.63,1.0
-0.114,0.03625,11.578,5.032,70.0,34.54,1.0
-0.058,0.05175,11.577,5.032,70.0,34.49,1.0
-0.109,0.057,11.575,5.032,70.0,34.42,1.0
0.307,0.1035,11.574,5.032,70.0,34.35,1.0
-0.112,0.07775,11.574,5.032,70.0,34.29,1.0
0.005,0.05175,11.574,5.032,70.0,34.25,1.0
0.197,0.07249999999999998,11.574,5.032,70.0,34.25,1.0
0.219,0.0465,11.574,5.032,70.0,34.26,1.0
-0.033,0.0465,11.574,5.032,70.0,34.26,1.0
-0.055,0.0465,11.577,5.032,67.0,34.26,1.0
-0.037,0.0415,11.577,5.03,67.0,34.23,1.0
-0.055,0.03625,11.577,5.032,67.0,34.08,1.0
-0.07,0.0465,11.578,5.029,67.0,34.0,1.0
-0.07399999999999998,0.0415,11.579,5.029,67.0,33.98,1.0
-0.07499999999999998,0.06725,11.579,5.029,67.0,33.99,1.0
-0.072,0.0465,11.579,5.029,67.0,34.02,1.0
-0.035,0.05175,11.579,5.029,67.0,34.03,1.0
