ECG-mV,EMG-mV,foot GSR-mV,hand GSR-mV,HR-bpm,RESP-mV,Stress
0.379,0.35225,3.673,3.993,60.0,54.44,1.0
-0.008,0.36775,3.672,3.992,60.0,54.27,1.0
-0.06,0.25375,3.672,3.992,63.0,54.09,1.0
-0.055,0.227875,3.669,3.992,63.0,53.84,1.0
-0.065,0.025875,3.669,3.992,63.0,53.56,1.0
-0.072,0.119125,3.669,3.991,63.0,53.36,1.0
-0.07399999999999998,0.31075,3.669,3.99,63.0,53.17,1.0
-0.07299999999999998,0.29525,3.667,3.99,63.0,53.02,1.0
-0.056,0.308125,3.667,3.99,63.0,52.9,1.0
-0.058,0.305625,3.667,3.988,63.0,52.73,1.0
-0.08599999999999998,0.170875,3.665,3.988,63.0,52.59,1.0
0.351,0.29,3.664,3.988,63.0,52.47,1.0
-0.083,0.300375,3.664,3.987,63.0,52.37,1.0
0.045,0.256375,3.662,3.987,63.0,52.2,1.0
0.153,0.31075,3.662,3.988,63.0,52.19,1.0
0.365,0.163125,3.662,3.987,63.0,52.11,1.0
0.315,0.372875,3.662,3.986,63.0,52.05,1.0
-0.036,0.297875,3.659,3.985,63.0,51.99,1.0
-0.061,0.199375,3.659,3.985,59.0,51.95,1.0
-0.068,0.196875,3.659,3.985,59.0,51.84,1.0
-0.08599999999999998,0.163125,3.659,3.985,59.0,51.75,1.0
-0.094,0.25375,3.657,3.985,59.0,51.73,1.0
-0.099,0.196875,3.657,3.983,59.0,51.69,1.0
-0.1,0.248625,3.655,3.982,59.0,51.73,1.0
-0.045,0.277125,3.654,3.982,59.0,51.75,1.0
-0.094,0.38325,3.654,3.982,59.0,51.74,1.0
-0.116,0.357375,3.653,3.982,59.0,51.74,1.0
0.264,0.28225,3.652,3.981,59.0,51.75,1.0
-0.017,0.246,3.652,3.98,59.0,51.76,1.0
0.154,0.196875,3.65,3.98,59.0,51.76,1.0
0.226,0.196875,3.649,3.98,59.0,51.75,1.0
0.392,0.189,3.649,3.98,59.0,51.75,1.0
0.128,0.38325,3.649,3.978,59.0,51.77,1.0
-0.099,0.269375,3.648,3.978,59.0,51.93,1.0
-0.104,0.316,3.647,3.976,59.0,52.44,1.0
-0.105,0.246,3.647,3.976,59.0,52.47,1.0
-0.111,0.1165,3.647,3.978,59.0,52.76,1.0
-0.11,0.277125,3.644,3.978,59.0,53.09,1.0
-0.058,0.02325,3.644,3.978,59.0,53.41,1.0
-0.051,0.02325,3.644,3.975,59.0,53.74,1.0
-0.109,0.10875,3.642,3.975,59.0,54.0,1.0
-0.108,0.2745,3.642,3.975,59.0,54.21,1.0
0.249,0.28225,3.642,3.975,59.0,54.43,1.0
-0.017,0.22275,3.639,3.975,59.0,54.83,1.0
0.055,0.25375,3.639,3.975,59.0,54.84,1.0
0.202,0.22525,3.639,3.974,59.0,54.99,1.0
0.385,0.36,3.639,3.973,59.0,55.12,1.0
0.057,0.29,3.637,3.973,59.0,55.19,1.0
-0.09300000000000001,0.25125,3.637,3.973,62.0,55.21,1.0
-0.08999999999999998,0.2305,3.637,3.973,62.0,55.15,1.0
-0.1,0.22525,3.635,3.973,62.0,55.02,1.0
-0.113,0.246,3.634,3.973,62.0,54.9,1.0
-0.116,0.227875,3.634,3.971,62.0,54.79,1.0
-0.064,0.2305,3.633,3.97,62.0,54.67,1.0
-0.094,0.3755,3.632,3.97,62.0,54.57,1.0
-0.128,0.385875,3.632,3.97,62.0,54.41,1.0
0.281,0.27975,3.632,3.969,62.0,54.21,1.0
-0.056,0.3755,3.629,3.968,62.0,54.03,1.0
0.032,0.119125,3.629,3.968,62.0,53.84,1.0
0.161,0.12175,3.629,3.968,62.0,53.66,1.0
0.38,0.204625,3.628,3.968,62.0,53.47,1.0
0.177,0.38325,3.627,3.966,62.0,53.28,1.0
-0.082,0.341875,3.627,3.966,65.0,53.08,1.0
-0.08999999999999998,0.3885,3.627,3.965,65.0,52.9,1.0
-0.1,0.305625,3.626,3.965,65.0,52.66,1.0
-0.117,0.199375,3.625,3.965,65.0,52.47,1.0
-0.126,0.202,3.625,3.964,65.0,52.36,1.0
-0.13,0.271875,3.623,3.964,65.0,52.23,1.0
-0.101,0.29525,3.622,3.963,65.0,52.18,1.0
-0.091,0.264125,3.622,3.963,65.0,52.12,1.0
-0.144,0.2745,3.622,3.963,65.0,52.05,1.0
0.297,0.2745,3.62,3.963,65.0,51.99,1.0
-0.141,0.196875,3.62,3.963,65.0,51.97,1.0
-0.008999999999999998,0.269375,3.62,3.961,65.0,51.95,1.0
0.098,0.297875,3.618,3.96,60.0,51.93,1.0
0.31,0.1165,3.617,3.96,60.0,51.9,1.0
0.264,0.3315,3.617,3.96,60.0,51.87,1.0
-0.085,0.2745,3.617,3.959,60.0,51.84,1.0
-0.108,0.2745,3.615,3.959,60.0,51.82,1.0
-0.116,0.160625,3.615,3.958,60.0,51.75,1.0
-0.13,0.292625,3.615,3.958,60.0,51.68,1.0
-0.137,0.271875,3.615,3.958,60.0,51.66,1.0
-0.142,0.328875,3.612,3.958,60.0,51.64,1.0
-0.141,0.202,3.612,3.958,60.0,51.68,1.0
-0.121,0.248625,3.612,3.956,60.0,51.69,1.0
-0.08799999999999998,0.202,3.612,3.955,60.0,51.68,1.0
-0.151,0.163125,3.61,3.955,60.0,51.69,1.0
0.198,0.202,3.61,3.955,60.0,51.7,1.0
-0.082,0.316,3.61,3.955,60.0,51.72,1.0
-0.031,0.29,3.61,3.955,60.0,51.72,1.0
0.063,0.36,3.607,3.954,79.0,51.72,1.0
0.255,0.227875,3.607,3.953,79.0,51.71,1.0
0.319,0.33925,3.607,3.953,79.0,51.71,1.0
-0.07,0.365125,3.606,3.953,79.0,51.69,1.0
-0.132,0.1165,3.605,3.953,79.0,51.69,1.0
-0.136,0.25125,3.605,3.953,79.0,51.69,1.0
-0.152,0.16575,3.605,3.951,79.0,51.78,1.0
-0.161,0.347,3.603,3.95,79.0,52.02,1.0
-0.16,0.20975,3.602,3.95,79.0,52.29,1.0
-0.154,0.261625,3.602,3.95,79.0,52.62,1.0
-0.138,0.199375,3.601,3.95,79.0,52.94,1.0
-0.095,0.3315,3.6,3.949,79.0,53.2,1.0
-0.155,0.246,3.6,3.949,79.0,53.48,1.0
0.068,0.277125,3.6,3.949,79.0,53.78,1.0
0.03,0.23825,3.598,3.948,79.0,54.03,1.0
-0.035,0.227875,3.597,3.948,79.0,54.28,1.0
0.055,0.119125,3.597,3.948,80.0,54.49,1.0
0.23,0.204625,3.596,3.948,80.0,54.7,1.0
0.335,0.35225,3.595,3.948,80.0,54.89,1.0
-0.042,0.362625,3.595,3.948,80.0,55.06,1.0
-0.114,0.29525,3.595,3.945,80.0,55.22,1.0
-0.108,0.313375,3.593,3.945,80.0,55.3,1.0
-0.119,0.269375,3.592,3.945,80.0,55.33,1.0
-0.127,0.3315,3.592,3.945,80.0,55.36,1.0
-0.127,0.38075,3.591,3.945,80.0,55.38,1.0
-0.08599999999999998,0.2435,3.59,3.944,80.0,55.39,1.0
-0.102,0.199375,3.59,3.944,80.0,55.39,1.0
-0.14,0.145,3.59,3.944,80.0,55.33,1.0
0.279,0.25375,3.588,3.943,80.0,55.27,1.0
-0.096,0.3315,3.587,3.943,80.0,55.24,1.0
0.007,0.292625,3.587,3.943,80.0,55.24,1.0
0.124,0.16575,3.586,3.943,80.0,55.23,1.0
0.327,0.119125,3.585,3.94,80.0,55.23,1.0
0.157,0.370375,3.585,3.94,80.0,55.21,1.0
-0.132,0.32625,3.585,3.94,90.0,55.18,1.0
-0.143,0.3445,3.582,3.94,90.0,55.15,1.0
-0.149,0.199375,3.582,3.94,90.0,55.06,1.0
-0.165,0.25375,3.582,3.94,90.0,54.97,1.0
-0.172,0.227875,3.581,3.938,90.0,54.92,1.0
-0.172,0.041375,3.58,3.938,90.0,54.86,1.0
-0.113,0.246,3.58,3.938,90.0,54.84,1.0
-0.167,0.25375,3.578,3.938,90.0,54.78,1.0
-0.173,0.32375,3.577,3.936,90.0,54.65,1.0
0.213,0.3315,3.577,3.936,90.0,54.53,1.0
-0.07,0.3315,3.576,3.935,90.0,54.42,1.0
0.001,0.196875,3.575,3.935,90.0,54.29,1.0
0.149,0.041375,3.575,3.935,63.0,54.12,1.0
0.356,0.199375,3.575,3.935,63.0,53.93,1.0
0.047,0.362625,3.572,3.935,63.0,53.71,1.0
-0.123,0.38325,3.572,3.934,63.0,53.5,1.0
-0.121,0.259,3.572,3.933,63.0,53.29,1.0
-0.131,0.246,3.572,3.933,63.0,53.03,1.0
-0.142,0.196875,3.571,3.933,63.0,52.82,1.0
-0.148,0.12175,3.57,3.933,63.0,52.67,1.0
-0.15,0.391,3.57,3.933,63.0,52.53,1.0
-0.146,0.300375,3.568,3.93,63.0,52.44,1.0
-0.08999999999999998,0.038875,3.567,3.93,63.0,52.31,1.0
-0.126,0.29525,3.567,3.93,63.0,52.19,1.0
-0.148,0.292625,3.567,3.93,63.0,52.1,1.0
0.249,0.321125,3.567,3.93,63.0,52.03,1.0
-0.054,0.33925,3.565,3.93,63.0,51.96,1.0
0.015,0.271875,3.565,3.929,63.0,51.91,1.0
0.149,0.16575,3.565,3.928,63.0,51.86,1.0
0.375,0.191625,3.563,3.928,63.0,51.82,1.0
0.184,0.365125,3.562,3.928,63.0,51.81,1.0
-0.078,0.370375,3.562,3.928,78.0,51.79,1.0
-0.083,0.313375,3.562,3.926,78.0,51.77,1.0
-0.09300000000000001,0.16575,3.56,3.925,78.0,51.67,1.0
-0.109,0.163125,3.56,3.925,78.0,51.61,1.0
-0.118,0.25375,3.56,3.925,78.0,51.61,1.0
-0.12,0.25375,3.56,3.925,78.0,51.69,1.0
-0.119,0.2745,3.557,3.925,78.0,52.03,1.0
-0.071,0.16575,3.557,3.925,78.0,52.38,1.0
-0.103,0.160625,3.557,3.925,78.0,52.72,1.0
-0.129,0.269375,3.557,3.923,78.0,53.09,1.0
0.267,0.28225,3.556,3.923,78.0,53.43,1.0
-0.044,0.2875,3.555,3.923,78.0,53.73,1.0
0.038,0.248625,3.555,3.923,78.0,54.0,1.0
0.167,0.248625,3.553,3.923,78.0,54.27,1.0
0.381,0.155375,3.552,3.923,78.0,54.52,1.0
0.175,0.393625,3.552,3.92,78.0,54.73,1.0
-0.079,0.227875,3.552,3.92,58.0,54.93,1.0
-0.082,0.16575,3.552,3.92,58.0,55.09,1.0
-0.082,0.29525,3.55,3.92,58.0,55.18,1.0
-0.094,0.114,3.55,3.92,58.0,55.26,1.0
-0.099,0.119125,3.55,3.92,58.0,55.35,1.0
-0.08899999999999998,0.22275,3.55,3.92,58.0,55.35,1.0
-0.041,0.32375,3.547,3.92,58.0,55.34,1.0
-0.107,0.372875,3.547,3.919,58.0,55.26,1.0
0.061,0.32375,3.547,3.918,58.0,55.13,1.0
0.143,0.308125,3.547,3.918,58.0,55.05,1.0
0.008999999999999998,0.256375,3.545,3.918,58.0,54.98,1.0
0.096,0.1165,3.545,3.918,58.0,54.91,1.0
0.274,0.160625,3.545,3.915,58.0,54.82,1.0
0.399,0.305625,3.545,3.915,58.0,54.73,1.0
0.011,0.35225,3.542,3.915,58.0,54.61,1.0
-0.064,0.378125,3.542,3.915,63.0,54.47,1.0
-0.058,0.3755,3.542,3.915,63.0,54.29,1.0
-0.068,0.292625,3.541,3.915,63.0,54.07,1.0
-0.078,0.29,3.54,3.913,63.0,53.91,1.0
-0.084,0.3315,3.54,3.913,63.0,53.73,1.0
-0.081,0.3315,3.538,3.913,63.0,53.58,1.0
-0.026,0.256375,3.538,3.913,63.0,53.46,1.0
-0.069,0.199375,3.538,3.913,63.0,53.29,1.0
-0.08799999999999998,0.196875,3.538,3.911,63.0,53.14,1.0
0.31,0.284875,3.535,3.91,63.0,53.02,1.0
0.013,0.370375,3.535,3.91,63.0,52.9,1.0
0.079,0.196875,3.535,3.91,63.0,52.8,1.0
0.215,0.163125,3.535,3.91,63.0,52.7,1.0
0.435,0.111375,3.533,3.91,63.0,52.59,1.0
0.188,0.38325,3.533,3.91,63.0,52.49,1.0
-0.042,0.25375,3.533,3.908,60.0,52.39,1.0
-0.046,0.271875,3.533,3.908,60.0,52.3,1.0
-0.056,0.196875,3.533,3.908,60.0,52.13,1.0
-0.072,0.29525,3.531,3.908,60.0,52.03,1.0
-0.08,0.202,3.53,3.908,60.0,51.96,1.0
-0.08599999999999998,0.316,3.53,3.908,60.0,51.9,1.0
-0.085,0.199375,3.53,3.906,60.0,51.91,1.0
-0.036,0.29,3.53,3.905,60.0,51.88,1.0
-0.07499999999999998,0.32625,3.533,3.905,60.0,51.83,1.0
-0.102,0.308125,3.533,3.905,60.0,51.84,1.0
0.288,0.271875,3.533,3.905,60.0,51.85,1.0
-0.021,0.3185,3.535,3.905,60.0,51.84,1.0
0.049,0.372875,3.535,3.905,60.0,51.83,1.0
0.173,0.204625,3.536,3.905,60.0,51.81,1.0
0.392,0.163125,3.538,3.903,60.0,51.81,1.0
0.201,0.370375,3.54,3.903,60.0,51.8,1.0
-0.072,0.303,3.542,3.903,58.0,51.79,1.0
-0.082,0.163125,3.542,3.903,58.0,51.8,1.0
-0.091,0.31075,3.545,3.903,58.0,51.86,1.0
-0.111,0.202,3.546,3.903,58.0,52.07,1.0
-0.127,0.271875,3.547,3.9,58.0,52.38,1.0
-0.135,0.119125,3.55,3.9,58.0,52.71,1.0
-0.137,0.25125,3.55,3.9,58.0,53.09,1.0
-0.084,0.227875,3.551,3.9,58.0,53.39,1.0
-0.148,0.199375,3.552,3.9,58.0,53.66,1.0
-0.114,0.36,3.552,3.9,58.0,53.93,1.0
0.189,0.341875,3.555,3.9,58.0,54.21,1.0
-0.048,0.401375,3.555,3.9,58.0,54.44,1.0
0.026,0.25375,3.555,3.9,58.0,54.66,1.0
0.182,0.199375,3.556,3.899,58.0,54.84,1.0
0.362,0.189,3.557,3.899,58.0,55.0,1.0
0.017,0.3185,3.557,3.899,58.0,55.14,1.0
-0.116,0.32625,3.557,3.898,59.0,55.26,1.0
-0.11,0.313375,3.557,3.898,59.0,55.32,1.0
-0.116,0.25125,3.557,3.898,59.0,55.27,1.0
-0.126,0.16575,3.558,3.898,59.0,55.22,1.0
-0.13,0.25375,3.56,3.898,59.0,55.15,1.0
-0.118,0.26675,3.56,3.898,59.0,55.1,1.0
-0.071,0.3445,3.56,3.896,59.0,55.07,1.0
-0.133,0.3445,3.56,3.895,59.0,54.97,1.0
0.078,0.27975,3.56,3.895,59.0,54.84,1.0
0.08799999999999998,0.313375,3.558,3.895,59.0,54.76,1.0
-0.002,0.25125,3.557,3.895,59.0,54.7,1.0
0.08699999999999998,0.292625,3.557,3.895,59.0,54.64,1.0
0.267,0.12175,3.557,3.895,59.0,54.58,1.0
0.383,0.292625,3.557,3.895,59.0,54.49,1.0
-0.002,0.372875,3.555,3.895,59.0,54.41,1.0
-0.07,0.31075,3.555,3.894,63.0,54.31,1.0
-0.063,0.191625,3.555,3.893,63.0,54.17,1.0
-0.071,0.160625,3.553,3.893,63.0,54.0,1.0
-0.08,0.163125,3.552,3.893,63.0,53.87,1.0
-0.083,0.357375,3.552,3.893,63.0,53.74,1.0
-0.082,0.297875,3.551,3.893,63.0,53.64,1.0
-0.029,0.199375,3.55,3.893,63.0,53.56,1.0
-0.065,0.277125,3.548,3.891,63.0,53.4,1.0
-0.08799999999999998,0.20975,3.547,3.891,63.0,53.23,1.0
0.305,0.29525,3.547,3.891,63.0,53.1,1.0
0.004,0.36775,3.546,3.891,63.0,52.99,1.0
0.07499999999999998,0.269375,3.545,3.891,63.0,52.88,1.0
0.205,0.119125,3.545,3.891,63.0,52.77,1.0
0.428,0.0285,3.542,3.891,63.0,52.65,1.0
0.216,0.313375,3.542,3.891,63.0,52.53,1.0
-0.035,0.271875,3.542,3.888,60.0,52.42,1.0
-0.042,0.277125,3.541,3.888,60.0,52.31,1.0
-0.054,0.196875,3.54,3.888,60.0,52.13,1.0
-0.07299999999999998,0.119125,3.54,3.888,60.0,52.02,1.0
-0.083,0.31075,3.538,3.888,60.0,51.95,1.0
-0.08599999999999998,0.163125,3.538,3.887,60.0,51.88,1.0
-0.084,0.25125,3.538,3.888,60.0,51.9,1.0
-0.027,0.401375,3.538,3.886,60.0,51.86,1.0
-0.072,0.2875,3.538,3.886,60.0,51.82,1.0
-0.094,0.36775,3.535,3.886,60.0,51.8,1.0
0.288,0.321125,3.535,3.886,60.0,51.8,1.0
0.001,0.362625,3.535,3.886,60.0,51.79,1.0
0.063,0.12175,3.535,3.886,60.0,51.79,1.0
0.194,0.31075,3.535,3.886,60.0,51.79,1.0
0.415,0.248625,3.533,3.883,60.0,51.79,1.0
0.177,0.38075,3.533,3.883,60.0,51.78,1.0
-0.054,0.199375,3.533,3.883,58.0,51.76,1.0
-0.058,0.292625,3.533,3.883,58.0,51.75,1.0
-0.072,0.240875,3.533,3.883,58.0,51.68,1.0
-0.08999999999999998,0.227875,3.533,3.883,58.0,51.65,1.0
-0.098,0.227875,3.53,3.881,58.0,51.65,1.0
-0.104,0.16575,3.53,3.881,58.0,51.65,1.0
-0.108,0.199375,3.53,3.881,58.0,51.72,1.0
-0.082,0.269375,3.53,3.881,58.0,51.85,1.0
-0.07,0.316,3.528,3.881,58.0,52.09,1.0
-0.12,0.25375,3.528,3.881,58.0,52.4,1.0
0.308,0.269375,3.528,3.881,58.0,52.73,1.0
-0.116,0.341875,3.526,3.881,58.0,53.03,1.0
0.016,0.16575,3.525,3.881,58.0,53.31,1.0
0.121,0.119125,3.525,3.879,58.0,53.56,1.0
0.322,0.220125,3.524,3.878,58.0,53.81,1.0
0.293,0.3445,3.523,3.878,58.0,54.05,1.0
-0.062,0.39625,3.523,3.878,58.0,54.26,1.0
-0.08899999999999998,0.300375,3.523,3.878,56.0,54.48,1.0
-0.08699999999999998,0.163125,3.52,3.878,56.0,54.6,1.0
-0.101,0.25125,3.52,3.878,56.0,54.74,1.0
-0.11,0.292625,3.52,3.878,56.0,54.9,1.0
-0.108,0.328875,3.518,3.878,56.0,55.06,1.0
-0.055,0.22275,3.518,3.878,56.0,55.25,1.0
-0.101,0.38325,3.516,3.877,56.0,55.35,1.0
-0.12,0.22525,3.515,3.876,56.0,55.35,1.0
0.27,0.308125,3.515,3.876,56.0,55.36,1.0
-0.022,0.16575,3.515,3.876,56.0,55.38,1.0
0.051,0.15275,3.513,3.876,56.0,55.4,1.0
0.189,0.176125,3.513,3.876,56.0,55.41,1.0
0.398,0.308125,3.513,3.876,56.0,55.4,1.0
0.126,0.39625,3.51,3.876,56.0,55.38,1.0
-0.07499999999999998,0.259,3.51,3.876,63.0,55.38,1.0
-0.071,0.328875,3.509,3.876,63.0,55.35,1.0
-0.077,0.316,3.508,3.873,63.0,55.27,1.0
-0.092,0.277125,3.508,3.873,63.0,55.22,1.0
-0.098,0.19425,3.505,3.873,63.0,55.19,1.0
-0.084,0.163125,3.505,3.873,63.0,55.16,1.0
-0.049,0.119125,3.504,3.873,63.0,55.16,1.0
-0.117,0.32625,3.503,3.873,63.0,55.1,1.0
0.213,0.31075,3.503,3.871,63.0,55.0,1.0
-0.018,0.38075,3.501,3.871,63.0,54.94,1.0
0.004,0.29,3.5,3.871,63.0,54.89,1.0
0.1,0.196875,3.499,3.871,63.0,54.82,1.0
0.287,0.160625,3.498,3.871,63.0,54.74,1.0
0.352,0.347,3.498,3.869,63.0,54.61,1.0
-0.031,0.341875,3.495,3.871,63.0,54.47,1.0
-0.078,0.2745,3.495,3.869,63.0,54.3,1.0
-0.076,0.227875,3.495,3.868,63.0,54.08,1.0
-0.094,0.22525,3.493,3.868,63.0,53.83,1.0
-0.098,0.227875,3.493,3.868,63.0,53.65,1.0
-0.102,0.2305,3.493,3.868,63.0,53.47,1.0
-0.101,0.22275,3.49,3.867,63.0,53.33,1.0
-0.059,0.269375,3.49,3.867,63.0,53.2,1.0
-0.069,0.2305,3.49,3.867,63.0,52.88,1.0
-0.108,0.32625,3.49,3.866,63.0,52.86,1.0
0.314,0.305625,3.488,3.866,63.0,52.72,1.0
-0.067,0.362625,3.488,3.866,63.0,52.58,1.0
0.133,0.160625,3.488,3.866,63.0,52.45,1.0
0.196,0.16575,3.485,3.863,63.0,52.33,1.0
0.371,0.033625,3.485,3.863,63.0,52.21,1.0
0.268,0.3185,3.485,3.863,63.0,52.1,1.0
-0.048,0.362625,3.483,3.863,59.0,52.0,1.0
-0.062,0.19425,3.483,3.863,59.0,51.82,1.0
-0.072,0.341875,3.483,3.864,59.0,51.81,1.0
-0.092,0.163125,3.483,3.863,59.0,51.72,1.0
-0.104,0.119125,3.481,3.862,59.0,51.71,1.0
-0.11,0.16575,3.48,3.861,59.0,51.68,1.0
-0.111,0.227875,3.48,3.861,59.0,51.71,1.0
-0.104,0.031125,3.479,3.861,59.0,51.72,1.0
-0.05,0.32375,3.478,3.861,59.0,51.69,1.0
-0.118,0.29525,3.478,3.861,59.0,51.7,1.0
0.007,0.25375,3.478,3.861,59.0,51.72,1.0
0.139,0.341875,3.476,3.858,59.0,51.73,1.0
-0.022,0.372875,3.475,3.858,59.0,51.74,1.0
0.053,0.126875,3.475,3.858,59.0,51.77,1.0
0.216,0.1165,3.475,3.858,59.0,51.92,1.0
0.375,0.25375,3.473,3.858,59.0,52.2,1.0
0.0,0.38325,3.473,3.858,59.0,52.49,1.0
-0.12,0.22525,3.473,3.856,56.0,52.79,1.0
-0.124,0.22525,3.471,3.856,56.0,53.01,1.0
-0.134,0.1165,3.47,3.856,56.0,53.19,1.0
-0.143,0.2745,3.47,3.856,56.0,53.43,1.0
-0.145,0.347,3.469,3.854,56.0,53.68,1.0
-0.14,0.292625,3.468,3.853,56.0,54.16,1.0
-0.083,0.297875,3.468,3.854,56.0,54.19,1.0
-0.141,0.292625,3.468,3.854,56.0,54.35,1.0
-0.122,0.269375,3.465,3.853,56.0,54.5,1.0
0.205,0.32375,3.465,3.854,56.0,54.67,1.0
-0.048,0.29525,3.465,3.853,56.0,54.84,1.0
0.025,0.119125,3.465,3.853,56.0,54.99,1.0
0.176,0.19425,3.463,3.853,61.0,55.11,1.0
0.358,0.22275,3.463,3.853,61.0,55.2,1.0
0.025,0.32625,3.463,3.853,61.0,55.28,1.0
-0.119,0.328875,3.463,3.853,61.0,55.33,1.0
-0.113,0.163125,3.46,3.852,61.0,55.33,1.0
-0.123,0.25375,3.46,3.851,61.0,55.28,1.0
-0.133,0.22525,3.46,3.851,61.0,55.26,1.0
-0.136,0.2745,3.458,3.851,61.0,55.23,1.0
-0.08999999999999998,0.248625,3.458,3.851,61.0,55.21,1.0
-0.114,0.321125,3.458,3.851,61.0,55.21,1.0
-0.149,0.300375,3.455,3.849,61.0,55.14,1.0
0.264,0.2745,3.455,3.848,61.0,55.05,1.0
-0.08899999999999998,0.25375,3.455,3.848,61.0,55.0,1.0
0.006,0.271875,3.455,3.848,61.0,54.97,1.0
0.131,0.271875,3.453,3.848,61.0,54.93,1.0
0.349,0.199375,3.453,3.848,61.0,54.88,1.0
0.169,0.36775,3.453,3.847,61.0,54.83,1.0
-0.097,0.36,3.45,3.846,61.0,54.74,1.0
-0.104,0.316,3.45,3.846,61.0,54.64,1.0
-0.106,0.321125,3.45,3.846,61.0,54.47,1.0
-0.117,0.025875,3.449,3.846,61.0,54.31,1.0
-0.122,0.12175,3.448,3.846,61.0,54.19,1.0
-0.123,0.2435,3.448,3.844,61.0,54.04,1.0
-0.101,0.25375,3.448,3.844,61.0,53.81,1.0
-0.072,0.297875,3.447,3.844,61.0,53.8,1.0
-0.133,0.347,3.446,3.843,61.0,53.62,1.0
0.289,0.261625,3.446,3.843,61.0,53.46,1.0
-0.104,0.33925,3.446,3.843,61.0,53.32,1.0
0.0,0.341875,3.444,3.843,61.0,53.18,1.0
0.098,0.163125,3.443,3.842,61.0,53.04,1.0
0.298,0.2305,3.443,3.841,61.0,52.91,1.0
0.335,0.3185,3.443,3.841,61.0,52.8,1.0
-0.043,0.385875,3.443,3.841,61.0,52.64,1.0
-0.082,0.25125,3.441,3.841,84.0,52.53,1.0
-0.08699999999999998,0.3445,3.441,3.841,84.0,52.33,1.0
-0.106,0.313375,3.441,3.839,84.0,52.14,1.0
-0.116,0.29525,3.439,3.838,84.0,52.02,1.0
-0.121,0.0285,3.438,3.838,84.0,51.93,1.0
-0.123,0.362625,3.438,3.838,84.0,51.89,1.0
-0.112,0.168375,3.438,3.838,84.0,51.86,1.0
-0.118,0.292625,3.438,3.837,84.0,51.82,1.0
-0.133,0.292625,3.436,3.836,84.0,51.79,1.0
0.025,0.308125,3.436,3.836,84.0,51.79,1.0
0.121,0.284875,3.436,3.836,84.0,51.78,1.0
-0.016,0.22525,3.436,3.836,84.0,51.79,1.0
0.066,0.349625,3.433,3.836,84.0,51.76,1.0
0.241,0.204625,3.433,3.836,84.0,51.76,1.0
0.397,0.269375,3.433,3.834,84.0,51.75,1.0
0.018,0.378125,3.433,3.833,84.0,51.74,1.0
-0.08599999999999998,0.300375,3.432,3.833,57.0,51.74,1.0
-0.08899999999999998,0.15025,3.431,3.833,57.0,51.7,1.0
-0.106,0.36,3.431,3.833,57.0,51.63,1.0
-0.119,0.0285,3.431,3.833,57.0,51.61,1.0
-0.124,0.114,3.428,3.832,57.0,51.6,1.0
-0.124,0.163125,3.428,3.831,57.0,51.61,1.0
-0.122,0.163125,3.428,3.831,57.0,51.66,1.0
-0.069,0.119125,3.426,3.831,57.0,51.67,1.0
-0.113,0.160625,3.426,3.831,57.0,51.68,1.0
-0.138,0.328875,3.426,3.831,57.0,51.82,1.0
0.237,0.26675,3.426,3.831,57.0,52.1,1.0
-0.048,0.3445,3.424,3.831,57.0,52.42,1.0
0.017,0.2435,3.423,3.829,57.0,52.72,1.0
0.152,0.321125,3.423,3.828,57.0,53.01,1.0
0.368,0.297875,3.423,3.828,57.0,53.29,1.0
0.134,0.41175,3.421,3.828,57.0,53.53,1.0
-0.099,0.347,3.421,3.828,57.0,53.75,1.0
-0.097,0.277125,3.421,3.828,57.0,53.96,1.0
-0.099,0.25375,3.421,3.827,57.0,54.07,1.0
-0.109,0.313375,3.418,3.826,57.0,54.22,1.0
-0.113,0.269375,3.418,3.826,57.0,54.39,1.0
-0.106,0.126875,3.418,3.826,57.0,54.57,1.0
-0.05,0.191625,3.417,3.826,57.0,54.77,1.0
-0.111,0.393625,3.416,3.826,57.0,54.88,1.0
-0.065,0.313375,3.416,3.826,57.0,54.94,1.0
0.227,0.36,3.416,3.826,57.0,55.04,1.0
-0.007,0.349625,3.416,3.824,57.0,55.14,1.0
0.072,0.163125,3.413,3.824,57.0,55.24,1.0
0.23,0.031125,3.413,3.823,57.0,55.32,1.0
0.404,0.246,3.413,3.823,57.0,55.4,1.0
0.047,0.3445,3.413,3.823,57.0,55.46,1.0
-0.08,0.292625,3.411,3.823,62.0,55.52,1.0
-0.07499999999999998,0.357375,3.411,3.823,62.0,55.55,1.0
-0.083,0.341875,3.411,3.822,62.0,55.53,1.0
-0.095,0.25375,3.411,3.823,62.0,55.52,1.0
-0.095,0.31075,3.411,3.821,62.0,55.55,1.0
-0.046,0.2435,3.408,3.821,62.0,55.59,1.0
-0.081,0.29525,3.408,3.821,62.0,55.62,1.0
-0.115,0.328875,3.408,3.821,62.0,55.58,1.0
0.292,0.2745,3.408,3.821,62.0,55.53,1.0
-0.056,0.28225,3.406,3.821,62.0,55.51,1.0
0.029,0.119125,3.406,3.821,62.0,55.51,1.0
0.151,0.0285,3.406,3.818,62.0,55.52,1.0
0.359,0.163125,3.404,3.818,62.0,55.5,1.0
0.157,0.385875,3.403,3.818,62.0,55.48,1.0
-0.101,0.284875,3.403,3.818,65.0,55.44,1.0
-0.104,0.336625,3.403,3.818,65.0,55.41,1.0
-0.106,0.297875,3.403,3.818,65.0,55.31,1.0
